Stanice ID|Doména ID|Přístroj|Začátek měření|Konec měření|Výška přístroje [m]
B2DVES01|SNO|Sněhoměrné prkénko|1962-01-01|1988-11-30|0
B2DVES01|SNO|Sněhoměrné prkénko|1993-01-01|2020-12-31|0
B2DYJA01|SNO|Sněhoměrné prkénko|1992-01-01|2020-12-31|0
B2DZBA01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2HAJE01|SNO|Sněhoměrné prkénko|2010-05-01|2020-12-31|0
B2HEVL01|SNO|Sněhoměrné prkénko|1974-01-01|1991-12-31|0
B2HOLS01|SNO|Sněhoměrné prkénko|2006-01-01|2012-12-31|0
B2HRUS01|SNO|Sněhoměrné prkénko|1961-01-01|1962-06-30|0
B2HRUS01|SNO|Sněhoměrné prkénko|1995-10-01|2020-12-31|0
B2HUST01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2HYSL01|SNO|Sněhoměrné prkénko|2007-08-01|2020-12-31|0
B2IVAC01|SNO|Sněhoměrné prkénko|1961-01-01|1962-04-30|0
B2JARS01|SNO|Sněhoměrné prkénko|1962-04-01|1981-12-31|0
B2JARS01|SNO|Sněhoměrné prkénko|1982-02-19|2020-12-31|0
B2JEVI01|SNO|Sněhoměrné prkénko|1962-01-01|2010-04-30|0
B2KLOB01|SNO|Sněhoměrné prkénko|1963-01-01|2020-12-31|0
B2KNIN01|SNO|Sněhoměrné prkénko|1981-05-01|1993-03-31|0
B2KNIN01|SNO|Sněhoměrné prkénko|1993-07-01|2020-12-31|0
B2KOBE01|SNO|Sněhoměrné prkénko|1981-05-06|2010-06-30|0
B2KOBY01|SNO|Sněhoměrné prkénko|2008-12-01|2020-12-31|0
B2KUCH01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2KURI01|SNO|Sněhoměrné prkénko|1961-01-01|1976-03-31|0
B2KURI01|SNO|Sněhoměrné prkénko|1976-08-01|2020-12-31|0
B2KYJO01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-20|0
B2KYJO01|SNO|Sněhoměrné prkénko|1962-03-01|2002-05-31|0
B2KYJO01|SNO|Sněhoměrné prkénko|2002-10-01|2005-12-31|0
B2KYJO01|SNO|Sněhoměrné prkénko|2006-05-01|2007-04-30|0
B2LANZ01|SNO|Sněhoměrné prkénko|1961-01-01|2006-01-31|0
B2LANZ01|SNO|Sněhoměrné prkénko|2006-03-01|2020-12-31|0
B2LEDN01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2LETO01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2LRAP01|SNO|Sněhoměrné prkénko|2000-04-08|2012-12-31|0
B2LUKO01|SNO|Sněhoměrné prkénko|1962-07-20|2020-12-31|0
B2LYSI01|SNO|Sněhoměrné prkénko|1963-05-01|1999-12-31|0
B2MBRA01|SNO|Sněhoměrné prkénko|1963-01-01|2020-12-31|0
B2MIKU01|SNO|Sněhoměrné prkénko|1961-01-01|1971-09-30|0
B2MIKU01|SNO|Sněhoměrné prkénko|1972-03-01|1983-06-30|0
B2MIKU01|SNO|Sněhoměrné prkénko|1983-10-01|1987-07-31|0
B2MIKU01|SNO|Sněhoměrné prkénko|1987-10-01|2013-12-31|0
B2MIKU01|SNO|Sněhoměrné prkénko|2014-05-01|2020-12-31|0
B2MILE01|SNO|Sněhoměrné prkénko|2010-07-01|2016-05-31|0
B2MILE01|SNO|Sněhoměrné prkénko|2016-09-01|2020-12-31|0
B2MIRO01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2MKRU01|SNO|Sněhoměrné prkénko|1981-08-01|2020-12-31|0
B2NEMO01|SNO|Sněhoměrné prkénko|2000-12-01|2009-12-31|0
B2NEMO01|SNO|Sněhoměrné prkénko|2010-02-01|2010-04-30|0
B2NEMO01|SNO|Sněhoměrné prkénko|2010-08-01|2020-12-31|0
B2OBOR01|SNO|Sněhoměrné prkénko|2015-06-15|2020-12-31|0
B2OKYV01|SNO|Sněhoměrné prkénko|1961-01-01|1980-04-30|0
B2OLES01|SNO|Sněhoměrné prkénko|1961-01-01|1996-04-30|0
B2OLES01|SNO|Sněhoměrné prkénko|1996-07-01|2011-10-31|0
B2OLES01|SNO|Sněhoměrné prkénko|2012-02-01|2020-12-31|0
B2OSIK01|SNO|Sněhoměrné prkénko|1994-04-01|1996-04-30|0
B2PODB01|SNO|Sněhoměrné prkénko|1961-01-01|2008-12-31|0
B2PODB01|SNO|Sněhoměrné prkénko|2009-03-01|2012-12-31|0
B2POHO01|SNO|Sněhoměrné prkénko|1961-01-01|2006-03-31|0
B2POHO01|SNO|Sněhoměrné prkénko|2006-05-01|2020-12-31|0
B2PRUS01|SNO|Sněhoměrné prkénko|1961-01-01|2019-09-30|0
B2PRUS01|SNO|Sněhoměrné prkénko|2020-06-01|2020-12-31|0
B2SATO01|SNO|Sněhoměrné prkénko|1981-04-09|2014-03-31|0
B2SATO01|SNO|Sněhoměrné prkénko|2014-05-01|2020-12-31|0
B2SLAB01|SNO|Sněhoměrné prkénko|1961-01-01|1979-11-30|0
B2SLAB01|SNO|Sněhoměrné prkénko|1981-01-01|2018-11-30|0
B2SLAB01|SNO|Sněhoměrné prkénko|2019-04-01|2020-12-31|0
B2SLOU01|SNO|Sněhoměrné prkénko|1961-01-01|2013-09-30|0
B2SOSU01|SNO|Sněhoměrné prkénko|2013-11-01|2020-12-31|0
B2STRE01|SNO|Sněhoměrné prkénko|2010-05-01|2018-10-31|0
B2SVLK01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2SYNA01|SNO|Sněhoměrné prkénko|1996-07-01|2012-11-30|0
B2TESA01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2TISN01|SNO|Sněhoměrné prkénko|1961-01-01|1974-12-31|0
B2TISN01|SNO|Sněhoměrné prkénko|1975-02-01|1986-12-31|0
B2TISN01|SNO|Sněhoměrné prkénko|1987-04-01|1993-08-31|0
B2TROU01|SNO|Sněhoměrné prkénko|1981-04-01|2020-12-31|0
B2TVOR01|SNO|Sněhoměrné prkénko|1961-01-01|1980-06-30|0
B2VALT01|SNO|Sněhoměrné prkénko|1961-01-01|2018-10-31|0
B2VALT01|SNO|Sněhoměrné prkénko|2019-04-01|2020-12-31|0
B2VANO01|SNO|Sněhoměrné prkénko|1961-01-01|1980-06-30|0
B2VEBI01|SNO|Sněhoměrné prkénko|2010-05-01|2020-04-30|0
B2VEBI01|SNO|Sněhoměrné prkénko|2020-09-01|2020-12-31|0
B2VPAV01|SNO|Sněhoměrné prkénko|1961-01-01|2005-07-31|0
B2VRAN01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
B2VYRO01|SNO|Sněhoměrné prkénko|1981-04-09|1983-12-31|0
B2VYRO01|SNO|Sněhoměrné prkénko|1984-04-01|2008-07-31|0
B2ZAST01|SNO|Sněhoměrné prkénko|1962-04-01|1970-12-31|0
B2ZAST01|SNO|Sněhoměrné prkénko|1971-09-01|2013-05-31|0
B2ZAST01|SNO|Sněhoměrné prkénko|2013-07-01|2020-12-31|0
B2ZDAN01|SNO|Sněhoměrné prkénko|1961-01-01|1993-12-31|0
B2ZDAN01|SNO|Sněhoměrné prkénko|1994-02-01|2020-12-31|0
B2ZIDL01|SNO|Sněhoměrné prkénko|1961-01-01|2010-01-31|0
B2ZIDL01|SNO|Sněhoměrné prkénko|2010-04-01|2020-12-31|0
B2ZNOJ01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
L2DYLE01|SNO|Sněhoměrné prkénko|1998-01-01|2006-05-31|0
L2DYLE01|SNO|Sněhoměrné prkénko|2006-09-01|2020-12-31|0
L2KRAU01|SNO|Sněhoměrné prkénko|1981-01-01|2020-12-31|0
L2MLAL01|SNO|Sněhoměrné prkénko|1989-01-01|1999-06-30|0
L2MLAM01|SNO|Sněhoměrné prkénko|1961-01-01|1966-12-31|0
L2MLAV01|SNO|Sněhoměrné prkénko|1966-10-01|1969-08-31|0
L2MLAV01|SNO|Sněhoměrné prkénko|1969-10-01|1969-11-30|0
L2MLAV01|SNO|Sněhoměrné prkénko|1970-02-01|1980-12-31|0
L2MLAV01|SNO|Sněhoměrné prkénko|1983-01-01|2020-12-31|0
L2TOUZ01|SNO|Sněhoměrné prkénko|1962-02-01|1979-12-31|0
L2TSEK01|SNO|Sněhoměrné prkénko|1961-01-01|1962-05-31|0
L2TSEK01|SNO|Sněhoměrné prkénko|1963-01-01|2020-12-31|0
L2VERU01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
L2ZLUT01|SNO|Sněhoměrné prkénko|1961-03-01|1961-04-30|0
L2ZLUT01|SNO|Sněhoměrné prkénko|1961-06-01|1962-01-31|0
L2ZLUT01|SNO|Sněhoměrné prkénko|1962-09-01|1964-05-31|0
L2ZLUT01|SNO|Sněhoměrné prkénko|1964-07-01|2006-10-31|0
L2ZLUT01|SNO|Sněhoměrné prkénko|2007-01-29|2020-12-31|0
L3ABER01|SNO|Sněhoměrné prkénko|1980-01-01|1988-11-30|0
L3ABER01|SNO|Sněhoměrné prkénko|1989-01-01|2020-12-31|0
L3AS0001|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
L3BDAR01|SNO|Sněhoměrné prkénko|1963-08-01|1971-12-31|0
L3BECO01|SNO|Sněhoměrné prkénko|1963-01-01|2020-12-31|0
L3BREZ01|SNO|Sněhoměrné prkénko|1961-01-01|1983-01-31|0
L3BREZ01|SNO|Sněhoměrné prkénko|1983-10-01|2010-12-31|0
L3BUBL01|SNO|Sněhoměrné prkénko|1980-01-01|2002-12-31|0
L3CHEB01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
L3DHRA01|SNO|Sněhoměrné prkénko|1984-03-01|1988-05-31|0
L3DHRA01|SNO|Sněhoměrné prkénko|1988-07-01|1989-07-31|0
L3DHRA01|SNO|Sněhoměrné prkénko|1989-10-01|1993-12-31|0
L3DOZD01|SNO|Sněhoměrné prkénko|1961-01-01|1976-12-31|0
L3DOZD01|SNO|Sněhoměrné prkénko|1978-01-01|1980-08-31|0
L3FRAL01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
L3HABA01|SNO|Sněhoměrné prkénko|1980-01-01|2020-12-31|0
L3HAZL01|SNO|Sněhoměrné prkénko|1980-01-01|2020-12-31|0
L3HROZ01|SNO|Sněhoměrné prkénko|1980-01-01|1982-12-31|0
L3HROZ01|SNO|Sněhoměrné prkénko|1983-04-01|1990-10-31|0
L3HROZ01|SNO|Sněhoměrné prkénko|1991-02-01|2020-12-31|0
L3JACH01|SNO|Sněhoměrné prkénko|1963-08-01|1974-10-31|0
L3KLIN01|SNO|Sněhoměrné prkénko|1963-08-01|2002-06-30|0
L3KLIN01|SNO|Sněhoměrné prkénko|2011-01-01|2020-12-31|0
L3KOLO01|SNO|Sněhoměrné prkénko|1961-01-01|2001-12-31|0
L3KOLO01|SNO|Sněhoměrné prkénko|2002-02-01|2012-12-31|0
L3KPOR01|SNO|Sněhoměrné prkénko|1966-01-01|1971-12-31|0
L3KVAL01|SNO|Sněhoměrné prkénko|1961-04-17|2020-12-31|0
L3KVAZ01|SNO|Sněhoměrné prkénko|1961-01-01|1961-11-30|0
L3KVAZ01|SNO|Sněhoměrné prkénko|1962-01-01|2013-04-30|0
L3KVAZ01|SNO|Sněhoměrné prkénko|2015-10-01|2020-12-31|0
L3KYNZ01|SNO|Sněhoměrné prkénko|2004-02-01|2008-05-31|0
L3LAZY01|SNO|Sněhoměrné prkénko|1987-01-01|1993-03-31|0
L3LAZY01|SNO|Sněhoměrné prkénko|1993-11-01|2017-12-31|0
L3LAZY01|SNO|Sněhoměrné prkénko|2018-12-01|2020-12-31|0
L3LUBY01|SNO|Sněhoměrné prkénko|1961-01-01|1996-01-31|0
L3LUBY01|SNO|Sněhoměrné prkénko|1996-03-01|2020-12-31|0
L3MERK01|SNO|Sněhoměrné prkénko|1962-11-01|1977-04-30|0
L3MERK01|SNO|Sněhoměrné prkénko|1979-04-01|1980-05-31|0
L3NEJD01|SNO|Sněhoměrné prkénko|1961-01-01|1963-03-31|0
L3NEJD01|SNO|Sněhoměrné prkénko|1963-06-01|1996-08-31|0
L3NEJD01|SNO|Sněhoměrné prkénko|1996-10-01|2020-12-31|0
L3OLOV01|SNO|Sněhoměrné prkénko|1980-01-01|1985-12-31|0
L3OLOV01|SNO|Sněhoměrné prkénko|1988-02-01|2020-12-31|0
L3POTU01|SNO|Sněhoměrné prkénko|1961-01-01|1980-12-31|0
L3PREB01|SNO|Sněhoměrné prkénko|1988-01-01|2012-12-31|0
L3PREB01|SNO|Sněhoměrné prkénko|2016-04-13|2017-12-31|0
L3SEMN01|SNO|Sněhoměrné prkénko|1961-01-01|1980-03-31|0
L3SEMN01|SNO|Sněhoměrné prkénko|1980-05-01|1988-05-31|0
L3SEMN01|SNO|Sněhoměrné prkénko|1988-07-01|1988-07-31|0
L3SEMN01|SNO|Sněhoměrné prkénko|1988-09-01|1996-02-29|0
L3SEMN01|SNO|Sněhoměrné prkénko|1996-04-01|2020-12-31|0
L3SIND01|SNO|Sněhoměrné prkénko|1963-12-01|1987-07-31|0
L3SIND01|SNO|Sněhoměrné prkénko|1988-07-01|2020-12-31|0
L3SKAL01|SNO|Sněhoměrné prkénko|1963-06-13|2012-04-30|0
L3SOKO01|SNO|Sněhoměrné prkénko|2016-04-12|2020-12-31|0
L3STRA01|SNO|Sněhoměrné prkénko|1980-01-01|2020-12-31|0
L3TEPL01|SNO|Sněhoměrné prkénko|1961-01-01|1972-04-30|0
L3TEPL01|SNO|Sněhoměrné prkénko|1972-06-01|1980-06-30|0
L3VRES01|SNO|Sněhoměrné prkénko|1972-12-01|1980-04-30|0
L3ZAND01|SNO|Sněhoměrné prkénko|1980-01-01|1982-03-31|0
L3ZAND01|SNO|Sněhoměrné prkénko|1982-05-01|1982-05-31|0
L3ZAND01|SNO|Sněhoměrné prkénko|1982-07-01|1985-04-30|0
L3ZAND01|SNO|Sněhoměrné prkénko|1985-06-01|1998-02-28|0
L3ZAND01|SNO|Sněhoměrné prkénko|1998-11-01|2019-12-31|0
U1VALE01|SNO|Sněhoměrné prkénko|1963-05-01|1980-04-30|0
U1VALE01|SNO|Sněhoměrné prkénko|1986-04-01|2007-08-31|0
U1VALE01|SNO|Sněhoměrné prkénko|2008-01-01|2008-07-31|0
H1BILA01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H1CDUL01|SNO|Sněhoměrné prkénko|2005-07-01|2019-12-31|0
H1CRKO01|SNO|Sněhoměrné prkénko|1961-01-01|1974-07-31|0
H1CRKO01|SNO|Sněhoměrné prkénko|1975-01-01|1978-06-30|0
H1CSKL01|SNO|Sněhoměrné prkénko|1996-10-01|2020-12-31|0
H1CSRA01|SNO|Sněhoměrné prkénko|1961-01-01|1996-09-30|0
H1DDVU01|SNO|Sněhoměrné prkénko|1963-04-01|1972-08-31|0
H1DDVU01|SNO|Sněhoměrné prkénko|1973-10-01|2020-12-31|0
H1DOUB01|SNO|Sněhoměrné prkénko|1963-01-01|1978-09-30|0
H1DVUR01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
H1FRAB01|SNO|Sněhoměrné prkénko|2004-04-21|2012-11-14|0
H1HMAR01|SNO|Sněhoměrné prkénko|1961-01-01|1986-12-31|0
H1HMAR01|SNO|Sněhoměrné prkénko|1987-06-01|1988-01-31|0
H1HMAR01|SNO|Sněhoměrné prkénko|1988-07-01|2020-12-31|0
H1HORI01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H1HOST01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H1HRIB01|SNO|Sněhoměrné prkénko|1995-01-01|2004-04-21|0
H1HRON01|SNO|Sněhoměrné prkénko|1961-01-01|2002-12-31|0
H1JANL01|SNO|Sněhoměrné prkénko|1962-01-01|1962-11-29|0
H1JANL01|SNO|Sněhoměrné prkénko|1962-12-01|1963-01-31|0
H1JANL01|SNO|Sněhoměrné prkénko|1963-04-01|1963-05-31|0
H1JANL01|SNO|Sněhoměrné prkénko|1964-09-01|1964-12-31|0
H1JANL01|SNO|Sněhoměrné prkénko|1965-07-09|1969-12-31|0
H1JANL01|SNO|Sněhoměrné prkénko|1973-08-23|1992-04-30|0
H1JARO01|SNO|Sněhoměrné prkénko|1961-01-01|1979-11-30|0
H1LBOU01|SNO|Sněhoměrné prkénko|1979-01-01|1999-09-30|0
H1LBOU01|SNO|Sněhoměrné prkénko|2002-10-04|2020-12-31|0
H1LUCB01|SNO|Sněhoměrné prkénko|1964-11-01|1970-03-31|0
H1LUCB01|SNO|Sněhoměrné prkénko|2009-01-20|2020-12-31|0
H1NACH01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H1PECS01|SNO|Sněhoměrné prkénko|1961-01-01|1971-12-31|0
H1PECS01|SNO|Sněhoměrné prkénko|1988-02-01|2020-12-31|0
H1POLI01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H1POMB01|SNO|Sněhoměrné prkénko|1997-05-01|2020-12-31|0
H1RUDN01|SNO|Sněhoměrné prkénko|1965-01-01|2008-04-30|0
H1RYCH01|SNO|Sněhoměrné prkénko|1995-05-01|2013-03-31|0
H1SMIR01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
H1SPIN01|SNO|Sněhoměrné prkénko|1965-01-01|1966-11-30|0
H1SPIN01|SNO|Sněhoměrné prkénko|1967-11-01|1979-12-31|0
H1SPSV01|SNO|Sněhoměrné prkénko|1980-01-01|1987-10-31|0
H1SPSV01|SNO|Sněhoměrné prkénko|1989-01-01|1990-01-31|0
H1SPSV01|SNO|Sněhoměrné prkénko|1990-07-01|1995-01-31|0
H1STRA01|SNO|Sněhoměrné prkénko|2013-01-01|2013-10-31|0
H1STRA01|SNO|Sněhoměrné prkénko|2014-05-01|2014-05-31|0
H1STRA01|SNO|Sněhoměrné prkénko|2015-01-01|2015-02-28|0
H1STRA01|SNO|Sněhoměrné prkénko|2015-05-01|2020-12-31|0
H1TEPL01|SNO|Sněhoměrné prkénko|1963-08-01|2020-12-31|0
H1TEPZ01|SNO|Sněhoměrné prkénko|2018-09-13|2020-12-31|0
H1TRUT01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
H1TRUT01|SNO|Sněhoměrné prkénko|2013-07-25|2020-12-31|0
H1UPIC01|SNO|Sněhoměrné prkénko|1978-04-01|2020-12-31|0
H1VELI01|SNO|Sněhoměrné prkénko|1979-11-01|2020-12-31|0
H1VRCH01|SNO|Sněhoměrné prkénko|1975-10-01|2017-12-01|0
H1VRCH01|SNO|Sněhoměrné prkénko|2019-05-30|2020-12-31|0
H1ZACL01|SNO|Sněhoměrné prkénko|1964-01-01|2020-12-31|0
H2ALBR01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
H2BELC01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H2BILU01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H2BORH01|SNO|Sněhoměrné prkénko|1984-07-01|2020-12-31|0
H2CMEZ01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H2DEST01|SNO|Sněhoměrné prkénko|1974-05-01|1980-12-31|0
H2DEST01|SNO|Sněhoměrné prkénko|1982-01-01|2020-12-31|0
H2DOBN01|SNO|Sněhoměrné prkénko|1961-01-01|1997-06-30|0
H2DOBN01|SNO|Sněhoměrné prkénko|1999-06-01|2020-12-31|0
H2DOBR01|SNO|Sněhoměrné prkénko|1961-01-01|2008-09-30|0
H2DOUD01|SNO|Sněhoměrné prkénko|1961-01-01|1966-02-28|0
H2DOUD01|SNO|Sněhoměrné prkénko|1967-04-01|1968-12-31|0
H2DOUD01|SNO|Sněhoměrné prkénko|1969-07-01|1979-12-31|0
H2LUIS01|SNO|Sněhoměrné prkénko|1961-01-01|1973-09-30|0
H2LUIS01|SNO|Sněhoměrné prkénko|2003-01-01|2020-12-31|0
H2OLES01|SNO|Sněhoměrné prkénko|2001-11-01|2012-09-30|0
H2ORLZ01|SNO|Sněhoměrné prkénko|1963-06-01|2005-08-31|0
H2ORLZ01|SNO|Sněhoměrné prkénko|2006-06-01|2020-12-31|0
H2PECI01|SNO|Sněhoměrné prkénko|1961-01-01|1961-12-31|0
H2ROKY01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H2RYCH01|SNO|Sněhoměrné prkénko|1981-06-01|2020-12-31|0
H2SLAZ01|SNO|Sněhoměrné prkénko|1961-01-01|2016-12-31|0
H2SLAZ01|SNO|Sněhoměrné prkénko|2017-04-01|2020-12-31|0
H2ZDOB01|SNO|Sněhoměrné prkénko|1963-06-01|2020-12-31|0
H3BOZN01|SNO|Sněhoměrné prkénko|1963-08-01|2016-12-31|0
H3BOZN01|SNO|Sněhoměrné prkénko|2020-11-01|2020-12-31|0
H3BRIS01|SNO|Sněhoměrné prkénko|1980-01-01|1997-07-31|0
H3BROU01|SNO|Sněhoměrné prkénko|1961-01-01|2000-10-31|0
H3BROU01|SNO|Sněhoměrné prkénko|2000-12-01|2020-12-31|0
H3CHLM01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H3DOBC01|SNO|Sněhoměrné prkénko|1961-01-01|1979-12-31|0
H3DOBC01|SNO|Sněhoměrné prkénko|1981-01-01|2020-12-31|0
H3HOLO01|SNO|Sněhoměrné prkénko|1963-09-01|2020-12-31|0
H3HPOU01|SNO|Sněhoměrné prkénko|1961-01-01|1993-03-31|0
H3HRAD01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H3JICI01|SNO|Sněhoměrné prkénko|1961-01-01|1969-12-31|0
H3JICI01|SNO|Sněhoměrné prkénko|2002-10-16|2020-12-31|0
H3LBEL01|SNO|Sněhoměrné prkénko|2003-12-01|2020-12-31|0
H3LIBA01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H3NBYD01|SNO|Sněhoměrné prkénko|1961-01-01|1970-10-31|0
H3NBYD01|SNO|Sněhoměrné prkénko|1973-02-01|2020-12-31|0
H3NECH01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H3SLAT01|SNO|Sněhoměrné prkénko|1971-07-08|2012-02-29|0
H3SLAT01|SNO|Sněhoměrné prkénko|2013-08-06|2020-12-31|0
H3SVOD01|SNO|Sněhoměrná lať|2010-11-22|2020-12-31|0
H3ZLUN01|SNO|Sněhoměrné prkénko|1961-01-01|2006-03-31|0
H7HERM01|SNO|Sněhoměrné prkénko|2000-01-01|2000-12-31|0
H7MCHL01|SNO|Sněhoměrné prkénko|2000-01-01|2000-12-31|0
H7RADV01|SNO|Sněhoměrné prkénko|2000-01-01|2000-12-31|0
P2NPAK01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
H1CIST01|SNO|Sněhoměrné prkénko|1961-01-01|2012-12-31|0
H1VITK01|SNO|Sněhoměrné prkénko|1962-07-01|1978-12-31|0
P2BENE01|SNO|Sněhoměrné prkénko|1961-01-01|2000-07-31|0
P2BENE01|SNO|Sněhoměrné prkénko|2000-12-01|2020-12-31|0
P2CDUB01|SNO|Sněhoměrné prkénko|1961-01-01|1989-10-31|0
P2CDUB01|SNO|Sněhoměrné prkénko|1990-11-01|2011-02-28|0
P2DESN01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
P2HARR01|SNO|Sněhoměrné prkénko|1961-01-01|2012-04-30|0
P2HARR01|SNO|Sněhoměrná lať|2018-10-01|2020-12-31|0
P2HODK01|SNO|Sněhoměrné prkénko|1963-04-01|1979-12-31|0
P2HOLE01|SNO|Sněhoměrné prkénko|1982-04-13|2020-12-31|0
P2JDUL01|SNO|Sněhoměrné prkénko|1972-01-01|2012-12-31|0
P2JDUL01|SNO|Sněhoměrné prkénko|2013-05-01|2020-12-31|0
P2JILE01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
P2KORE01|SNO|Sněhoměrné prkénko|1961-01-01|1999-09-30|0
P2KORE01|SNO|Sněhoměrné prkénko|1999-10-14|2000-08-31|0
P2LIBS01|SNO|Sněhoměrné prkénko|1961-01-01|1985-12-31|0
P2LOMN01|SNO|Sněhoměrné prkénko|1984-01-01|2011-10-31|0
P2MISE01|SNO|Sněhoměrné prkénko|1995-06-01|2006-05-31|0
P2ROKY01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
P2ROPR01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
P2SEMI01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
P2SMRZ01|SNO|Sněhoměrné prkénko|1961-01-01|2020-12-31|0
P2STUD01|SNO|Sněhoměrné prkénko|1961-01-01|2006-06-30|0
P2TURN01|SNO|Sněhoměrné prkénko|1961-01-01|1968-07-31|0
P2TURN01|SNO|Sněhoměrné prkénko|1969-06-01|2012-06-30|0
P2TURN01|SNO|Sněhoměrné prkénko|2012-09-01|2014-02-03|0
P2VRTK01|SNO|Sněhoměrné prkénko|1961-01-01|2016-05-23|0
P2VSEL01|SNO|Sněhoměrné prkénko|2016-04-01|2020-12-31|0
P2VYSK01|SNO|Sněhoměrné prkénko|1961-01-01|2010-06-30|0
P2VYSK01|SNO|Sněhoměrné prkénko|2013-10-01|2020-12-31|0
P2VYSO01|SNO|Sněhoměrné prkénko|1961-01-01|1993-09-30|0
P2ZBRO01|SNO|Sněhoměrné prkénko|1961-01-01|2003-01-31|0
P2ZBRO01|SNO|Sněhoměrné prkénko|2003-08-01|2004-05-31|0
P2ZBRO01|SNO|Sněhoměrné prkénko|2004-08-01|2020-12-31|0
U2ANDE01|SNO|Sněhoměrné prkénko|1968-02-01|1972-06-30|0
U2ANDE01|SNO|Sněhoměrné prkénko|1973-01-01|1993-03-31|0
U2BEDR01|SNO|Sněhoměrné prkénko|1961-06-01|1962-01-31|0
U2BEDR01|SNO|Sněhoměrné prkénko|1962-06-01|1962-12-31|0
U2BEDR01|SNO|Sněhoměrné prkénko|1963-05-01|1964-12-31|0
U2BEDR01|SNO|Sněhoměrné prkénko|1965-03-01|2020-12-31|0
U2CELI01|SNO|Sněhoměrné prkénko|1961-01-01|1967-11-30|0
U2CELI01|SNO|Sněhoměrné prkénko|1968-01-01|1969-11-30|0
U2CELI01|SNO|Sněhoměrné prkénko|1970-02-01|1970-12-31|0
U2CELI01|SNO|Sněhoměrné prkénko|1971-02-01|1971-02-28|0
U2CELI01|SNO|Sněhoměrné prkénko|1971-04-01|1971-06-30|0
U2CELI01|SNO|Sněhoměrné prkénko|1971-09-01|1974-12-31|0
U2CELI01|SNO|Sněhoměrné prkénko|1976-06-01|1984-12-31|0
U2CELI01|SNO|Sněhoměrné prkénko|1985-08-01|1990-10-08|0
U2CELI01|SNO|Sněhoměrné prkénko|1990-10-24|1992-11-10|0
U2CELI01|SNO|Sněhoměrné prkénko|1992-11-25|2005-10-31|0
U2CELI01|SNO|Sněhoměrné prkénko|2006-05-01|2020-12-31|0
U2CHOT01|SNO|Sněhoměrné prkénko|1963-06-01|2013-03-31|0
U2CHOT01|SNO|Sněhoměrné prkénko|2013-05-01|2020-09-30|0
U2CHRV01|SNO|Sněhoměrné prkénko|1988-01-01|2020-12-31|0
U2CVIK01|SNO|Sněhoměrné prkénko|1961-01-01|1962-09-30|0
U2DOKY01|SNO|Sněhoměrné prkénko|1961-01-01|2017-01-05|0
U2DOKY01|SNO|Sněhoměrné prkénko|2017-02-05|2020-12-31|0
U2DUBA01|SNO|Sněhoměrné prkénko|1961-01-01|2010-05-31|0
U2DUBA01|SNO|Sněhoměrné prkénko|2010-08-01|2013-01-31|0
